rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
268.8756408691406	386.90301513671875	2.635281801223755	64.54308013916015	150.62973022460938	217.2781982421875	318.51837158203125	735.9645385742195	14383.3828125
268.5243835449219	387.9596862792969	4.38949728012085	64.77444839477539	149.7969970703125	215.84921264648438	318.43629455566406	738.6270141601562	15718.2763671875
269.9555358886719	387.4721984863281	5.537577152252197	65.06630401611328	151.3942642211914	218.5899429321289	321.23594665527344	727.0789062500005	15170.5654296875
266.7575988769531	386.843505859375	2.8804361820220947	65.12988204956055	149.59407806396484	215.53015899658203	316.7997741699219	720.7092407226562	14189.478515625
272.73504638671875	387.94598388671875	4.4724884033203125	65.51457595825195	151.49344635009766	219.78305053710938	324.64454650878906	745.445166015625	14975.3916015625
269.3219909667969	384.07861328125	2.9467837810516357	65.74253463745117	151.07966995239258	217.53311920166016	321.64186096191406	725.1303588867188	15381.49609375
273.9792785644531	390.3514709472656	5.975338935852051	65.2012092590332	151.35316467285156	220.20291137695312	324.9062957763672	761.458325195313	14484.1845703125
277.0281066894531	389.19866943359375	3.3346450328826904	66.12785415649414	154.1537628173828	223.63610076904297	330.3107604980469	758.3473632812502	14784.7109375
271.8275451660156	387.2503967285156	4.771767616271973	64.88367385864258	151.14471054077148	219.73301696777344	323.70245361328125	739.8707580566406	15329.4951171875
278.3022766113281	387.6979675292969	7.888364791870117	67.72078323364258	154.77058792114258	224.9149627685547	331.7892761230469	753.4565490722664	14305.6630859375
271.57666015625	387.26409912109375	4.178671836853027	65.8684799194336	151.72942733764648	218.49346160888672	322.347412109375	742.3651428222659	15193.1357421875
282.6202392578125	390.38726806640625	4.435822010040283	67.8262451171875	156.6429557800293	228.04917907714844	337.7226333618164	771.2625793457034	14520.248046875
272.4171142578125	386.84588623046875	2.540592670440674	66.73588409423829	152.48143005371094	219.78926849365234	323.61702728271484	738.250286865235	14253.02734375
279.60784912109375	389.7764892578125	3.799055337905884	66.18818893432618	155.54061889648438	225.1580810546875	332.85327911376953	760.9067993164068	14497.56640625
271.2668762207031	386.6253356933594	4.090193271636963	64.73459091186524	151.47078323364258	219.8790512084961	323.4794692993164	737.6426574707034	14853.8251953125
275.1900329589844	388.4786071777344	5.103638172149658	65.37920532226562	152.92015075683594	222.40135192871094	328.23838806152344	746.807214355469	14327.486328125
271.243408203125	385.8548889160156	5.107141971588135	65.53306503295899	152.13315963745117	219.4930191040039	323.30718994140625	731.178436279297	14724.3740234375
276.4792785644531	389.86798095703125	3.7718379497528076	65.91963577270508	153.81757736206055	223.15955352783203	329.8175354003906	753.7557617187503	15100.064453125
278.4847106933594	388.3877868652344	0.9240496754646301	67.19645843505859	155.40820693969727	225.1657943725586	332.8798599243164	756.065515136719	14433.607421875
271.420654296875	386.1215515136719	2.6444597244262695	65.07932662963867	150.7773323059082	218.58892822265625	323.37593841552734	742.9573974609381	14988.2646484375
283.77996826171875	389.65374755859375	1.1872256994247437	67.7546157836914	158.37726593017578	230.2699737548828	339.1319046020508	770.2057678222661	14989.279296875
272.02374267578125	387.277587890625	0.6310423016548157	66.29879150390624	151.9787826538086	220.24188232421875	324.11497497558594	738.8638366699223	15049.994140625
281.92547607421875	391.8863525390625	4.067617416381836	66.51191024780273	156.25525665283203	227.44861602783203	336.18894958496094	772.2919677734386	14311.1337890625
279.36474609375	388.6321105957031	4.854010581970215	66.71566238403321	155.1244354248047	225.18001556396484	335.39180755615234	756.0539245605472	15438.3935546875
276.98101806640625	388.3041687011719	13.912034034729004	66.5134521484375	153.46478652954102	222.71021270751953	331.3251495361328	756.0605285644532	14603.7529296875
281.6939392089844	389.5942077636719	10.718615531921387	66.82188415527344	155.28751754760742	227.23928833007812	338.23819732666016	770.0039123535172	14634.474609375
271.91534423828125	388.0807800292969	3.9289352893829346	64.08958358764649	149.46177291870117	218.67247009277344	325.8530578613281	740.6456848144531	15212.390625
