pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14
-0.06998919592011152	0.05692576450377133	0.08109613107131872	-0.0666077931630008	-0.002351812669764195	0.06491496572378763	0.0022955607263289435	-0.0880242100403027	0.02713622641135141	-0.04666478209371769	-0.060197761311243936	-0.01498077359634313	0.0031149665065763332	0.11097008729039437	-0.12406092224228966
-0.07239247729924572	0.05038373056466144	-0.0015844377302289686	0.10835411656087693	-0.011647406325601515	0.059454159931299655	-0.036222136859992635	0.11054964125163066	-0.02203018895081138	-0.03494710028415485	-0.04957799761916326	-0.04219218004021358	0.05620042252224394	-0.06152192825337812	-0.08224086924553385
-0.0677263170176624	0.06450954513106989	-0.07817967835600387	-0.06344497814749808	0.026883917986880328	0.08438036931782397	0.03069240619834767	-0.1080466544742918	0.05813758005072234	-0.01700050931851399	-0.044532111296933685	0.038282631540703146	-0.0639934044092323	-0.061219675398254875	0.013324331662164839
-0.07567483611586032	0.04557267802464076	0.09263767926798616	-0.018963174792464964	-0.04594603475950951	0.08185024963009055	0.03200615042412318	0.09328784089687492	-0.07427562066404397	0.020403951110490037	-0.05586355436919882	-0.009068632791690734	-0.09114523540704315	0.05908958409173326	-0.063553357864196
-0.07020068442578538	0.07080200880516956	-0.023252283326004094	0.10086186815504197	0.012879704408889987	0.05700448243879484	-0.02099388356943694	-0.03161144398894349	0.05832354055217295	-0.05019822777241116	-0.025190198035777253	0.012965634196431985	0.09584366186873415	0.01997418050164168	-0.06820787383599766
-0.08056617905087776	0.04350030533650146	-0.06879248644618788	-0.06360690254760029	-0.11687422240491828	-0.06252076932561783	-0.059179585339928835	0.06042311819288147	-0.09053608891983268	-0.013787650681275684	0.030083929661969197	0.04683129088389919	-0.038493246262329806	-0.09326171971901387	-0.09636041662122531
-0.06836883534328556	0.0727165728893468	0.08065540276304894	-0.052023145267807686	0.001980377694494301	-0.015744283858117242	-0.03048455170070642	-0.0855355559092878	0.03293531494587468	-0.12932278233274513	-0.0032461951956724976	0.015503986963535818	-0.041029922394871576	0.11743063720611441	-0.06697082154878879
-0.07837557981046919	0.044237255517306624	0.006249066258550574	0.11211150823175814	-0.07333751141922784	0.04181039797988089	0.002332603496099214	0.09059889621391795	-0.07834595173845567	0.03324949758448945	-0.008582195962849079	-0.08597341182290348	0.01964965245996808	-0.07877363467152748	-0.056408064955964926
-0.07069631449408292	0.062356543338187895	-0.08880642946168112	-0.04679793424362358	0.009169141482582925	0.05931371471922814	-0.02823186333005758	0.007231486940733358	0.08089833107150378	-0.02429918001191733	-0.007723443912310903	0.07559639952205004	-0.1261287059384586	-0.059806846301473676	-0.0023787901720573323
-0.08166463270378489	0.04108825027597123	0.08680470750439445	-0.0385795162963108	-0.12472435404130537	-0.0005024919012579276	-0.014043362467089367	0.03585290802059843	-0.0868548290032838	0.03689374079451144	-0.013067088593183264	-0.010490009091332589	-0.04527238849686496	0.08045396080436462	-0.1803965243234461
-0.06756152911324768	0.07211171071291962	0.002929708393394229	0.0978411830937929	0.017852827510752525	-0.06115788410514924	-0.05868099397240926	-0.008575546302415367	0.09830554260240625	-0.19453112631571756	-0.048999398998418014	0.021327860627754904	0.07050935603248162	0.005035626002518299	-0.05013988289897364
-0.07959434445440261	0.044668299937415286	-0.07692470175011351	-0.05184464590426179	-0.1340980721537751	-0.08759481981663558	-0.08451715914191356	-0.1201809129922888	-0.13314636283950274	-0.021672708866593463	0.015912546975578378	0.004148448314339206	-0.06445504588213974	-0.13034938095654144	-0.0989553337664855
-0.06907298920670764	0.050216633920837014	0.08963353040583186	-0.05458104628232116	-0.010430820916565107	-0.08348909590446275	-0.04840529059151514	0.022223709588697776	-0.029391251438330514	-0.16630507579457862	-0.05623955087285683	-0.031422735117900745	-0.07470798291588487	0.06940561915514243	0.0025194032114392445
-0.07243463539287112	0.029367213313314617	-0.0034824742378821725	0.09925187855310892	-0.05364949590702696	0.0002677135234178967	-0.09196706839849988	-0.07704139392310182	-0.006188665486854467	0.03334055089679417	-0.025426939782693586	-0.1655588366214526	0.029317041138053668	-0.07720132321918055	0.06592548155897857
-0.07034938968297251	0.023817119644887943	-0.0784884241270609	-0.058770660251991735	-0.02201798515426925	0.0013474196745301057	0.06633758714311383	0.03557084510550416	0.007376359209765587	-0.009467963268977513	-0.06991326860993985	-0.02105262139956009	-0.13215857051727647	-0.08764800447226004	0.08891128110126402
-0.06962988467330718	0.034419439816574374	0.08100430229645825	-0.03232736328576004	-0.03278569633107338	0.07341815464259165	-0.04730794506405667	-0.07300959212162694	-0.041420556742216806	0.0897044836764863	-0.011156514737518363	-0.04468305353527192	-0.09643741388140645	0.09247653610814917	-0.010828997941727356
-0.0776180277997004	0.011753564148973935	-0.006002121868807783	0.10239414511031397	-0.1050489569079429	-0.05660914612692218	0.074696800838675	0.07416193137560728	-0.01463656565183986	-0.01359138020083008	-0.04141205818012253	-0.02800330498124936	0.04944425257148144	-0.011437878582231309	-0.07015070517112872
-0.0687575414592795	0.022973254776590724	-0.0768079206926121	-0.06198645736971303	-0.020742508407117524	-0.049601906178083036	-0.09517172118236258	-0.0610576090903957	-0.07389681962739472	-0.0063931552291608285	0.01130534363770019	0.09179406291483438	-0.018129299602702938	-0.10290978835147264	-0.0666464367277886
-0.07486994706521984	0.005726565186505645	0.10353509598311299	-0.04092965959644375	-0.08225224806497954	-0.05840546340220333	0.019934054180078868	0.0461446218733961	-0.07670709108131009	-0.003304810128530636	-0.022678870413684625	-0.010431913919748959	-0.07805238199485395	0.05902192596810236	-0.07146696543262866
-0.06406461058947015	0.04049384215735847	-0.013682651527621418	0.09907411610790313	0.04121136611566983	0.054510046277279046	-0.07194484147543606	-0.022387706469765355	0.0024071716236741016	0.02700852282075502	-0.013751925404531176	-0.006839528159090282	0.10460988693260385	-0.04324192496894494	-0.0436630665424482
-0.07453277943218554	0.0221678122832987	-0.06498279822590679	-0.06891475789228226	-0.08319491647015032	-0.02089586171744705	0.10275041841185031	0.0505695428223449	-0.031012467644717583	-0.008315982242173245	-0.055216936555065	0.02639921559738847	-0.07632130612457981	-0.10690191442999623	-0.06049973173336622
-0.06240891141407481	0.06146401645563289	0.08339328678329651	-0.043465737953409245	0.06213415276789836	0.05561294834618646	-0.09752009901365982	-0.01827724205061493	-0.008997386688440297	-0.02822936213557308	-0.01214076425166787	0.01939959521167377	-0.020750489160225555	0.09072639431807349	-0.06695339446814463
